"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $1347.37/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode","Method"
"0x3f6ac65a3b2aec488f2d6b5ba4528ac3b7168147f51422c91c020da346351fd6","13229645","1631700047","2021-09-15 10:00:47","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0x232278c9b6853134774539a039aefdf227d1ceac","","0","0.07583333333333333","102.175558333333","0.001113","1.49962281","3615.22","","","Transfer",""
"0x361266354a3dbcebbb2752f21ab9f28bb55c17e71398b4733cd21b18e3291963","13229646","1631700052","2021-09-15 10:00:52","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0x587b2ed7528e52eeedded55836d660573e755f6f","","0","0.076","102.40012","0.001155","1.55621235","3615.22","","","Transfer",""
"0x85bc16e9ce7fab88f22760832d1126cfd0b10700b533eac3d23c833be87b4182","13229647","1631700062","2021-09-15 10:01:02","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0xd59ce91c5bef032d79a77a98ad74387be04ff8ed","","0","0.0765","103.073805","0.001176","1.58450712","3615.22","","","Transfer",""
"0xcf192354d7dfa500ad0b58e4af8e4a52865d8e3cb06d8576d6c219fb2a617c6a","13229648","1631700069","2021-09-15 10:01:09","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0x6aeef37a7a84b4ebb45ee86598234e0d5a7332b6","","0","0.07653","103.1142261","0.001176","1.58450712","3615.22","","","Transfer",""
"0x820020daa365da41e8e7e6fa4b9248d23fcb1be287f7801098f2d9a56560351d","13229649","1631700077","2021-09-15 10:01:17","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0x1878a8d74bcd359598fd16e46836c5525bb616fe","","0","0.077","103.74749","0.001323","1.78257051","3615.22","","","Transfer",""
"0x94148ec538c9fd02d5f2b09413fb17fb322601533190d3b01a27affbda905a01","13229651","1631700130","2021-09-15 10:02:10","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0x2f54d7a349cf509a7fe799925df0bac4505fffbd","","0","0.07717","103.9765429","0.001323","1.78257051","3615.22","","","Transfer",""
"0x1c00981335d6b0dab1a79006deaf310494b3446595534f70ad142718449d1a33","13229653","1631700136","2021-09-15 10:02:16","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0x1cc97dbd54aafb4f9278e20448c26348be449748","","0","0.07752","104.4481224","0.001407","1.89574959","3615.22","","","Transfer",""
"0xe08f9e811833f8293d0ba05e5882586e81c0c274000aa5ae21e9e41535a75492","13229655","1631700151","2021-09-15 10:02:31","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0xbe8a8ae3a47caa2cea802be8d49bbb926b1bde16","","0","0.07783625","104.8742281625","0.001407","1.89574959","3615.22","","","Transfer",""
"0xcec6b0cc77794f4d495d074b12314cf60427029a4649f10554e08195526ce759","13229656","1631700160","2021-09-15 10:02:40","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0x50c32fe82569fdf49b4f886ed13b33409497286b","","0","0.078","105.09486","0.001134","1.52791758","3615.22","","","Transfer",""
"0x96ece5c5193fef0cd321ee73685338f8e90c019ca9ae8958dd92bbdf99ba8cb9","13229657","1631700175","2021-09-15 10:02:55","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0xd59120f2a160c9862301c1f3bb5f171279f95512","","0","0.079","106.44223","0.001092","1.47132804","3615.22","","","Transfer",""
"0xa45a31cf6f6ae00d68cab8849d6e8403b47d13c6e19de5bd950435cc82bb04bd","13229658","1631700195","2021-09-15 10:03:15","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0x9c762367cb76d2c0bf50446e07f8f102bd150ee0","","0","0.07905","106.5095985","0.001092","1.47132804","3615.22","","","Transfer",""
"0x803d6a500e780fb8b1eef379fab0d9422678dd3415b06cfc01eb1729967541b1","13229660","1631700208","2021-09-15 10:03:28","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0x937b34e82d21e1ed06b790d783d406c7b4b49b3c","","0","0.0792","106.711704","0.001071","1.44303327","3615.22","","","Transfer",""
"0xa0e4728469087d00c19b9730c5ddae55c74f8f1fbe7126e6e03244339b22a2f7","13229661","1631700240","2021-09-15 10:04:00","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0xc1e8500449743120a34b167c0010da121b399821","","0","0.08","107.7896","0.000987","1.32985419","3615.22","","","Transfer",""
"0xc1bb2ea20516dc51b051c5c9236a76bb71ea926ddb36aeb4827a7ff1cb132e8d","13229662","1631700262","2021-09-15 10:04:22","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0x5a3e28c2bf04989e6a7506a9ef845ae2dbc6d90a","","0","0.08","107.7896","0.001071","1.44303327","3615.22","","","Transfer",""
"0xc16d163115c4e62c6d69a53948c06593723ce33abe4d0d03b585cdd56ae53fcc","13229664","1631700285","2021-09-15 10:04:45","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0xe3879ccf914d321bd67ed47ea9e9bd565851d8b9","","0","0.08","107.7896","0.001281","1.72598097","3615.22","","","Transfer",""
"0xe35a8174b77e561ac6451b93516bffbb8881e72bf8d267ccfe507e72e2a650b4","13229665","1631700298","2021-09-15 10:04:58","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0x18e3cd6e83adc4cda754c93496423b1cd04e1957","","0","0.08004","107.8434948","0.001218","1.64109666","3615.22","","","Transfer",""
"0x4d4255a9c2a4b6695c32565817621ab95cb310802205b267fdf47caedb87fc80","13229666","1631700303","2021-09-15 10:05:03","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0x042a870f6ebd7e8e8fb739483eb103ddffca3b7d","","0","0.080205","108.06581085","0.001155","1.55621235","3615.22","","","Transfer",""
"0xfdd546705a80644139293fa1919c483200ab6526226b288c04bad1ef9cbb2ec4","13229667","1631700335","2021-09-15 10:05:35","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0xe9b8047a9941acec25caf90fd57fb5e41b3a4d35","","0","0.083","111.83171","0.001218","1.64109666","3615.22","","","Transfer",""
"0xae3f9c01347a104390c8e22443d5e18dae39b303fa5ca08c02a6cc311af68585","13229668","1631700372","2021-09-15 10:06:12","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0x2672125fbbbfc8b5a9e22d4146ac918732f0948c","","0","0.0849","114.391713","0.00105","1.4147385","3615.22","","","Transfer",""
"0x1e3058ca7095b95292830411e1e46951ab55000198555bfc424e31d8002a1012","13229670","1631700412","2021-09-15 10:06:52","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0xb85718af49c63a413ee7d3f3fc59238c924017c2","","0","0.085","114.52645","0.001155","1.55621235","3615.22","","","Transfer",""
"0x5e2aa2368d2007a534b9a46965239b65608d034176f8ea85e3b71493ba4a0be7","13229671","1631700432","2021-09-15 10:07:12","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0x53f7f732e734e50ac3f4d6c24e81f70c8241516d","","0","0.085","114.52645","0.001281","1.72598097","3615.22","","","Transfer",""
"0x5043bf99866045963206e16a8255d4d33e4e8ff3151eb6a39b7781c36828c301","13229672","1631700451","2021-09-15 10:07:31","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0x85a19dd2ad0d1d2b25bb164810fad08cdc0b33d7","","0","0.085","114.52645","0.001344","1.81086528","3615.22","","","Transfer",""
"0x51abf67496f01a2b6a7a45616fe7b484f9f8a09b8d07873103ef212b713f6b42","13229674","1631700475","2021-09-15 10:07:55","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0x5cc195b163e5bc821b10e6f8409bab974614adb6","","0","0.0850125","114.543292125","0.001386","1.86745482","3615.22","","","Transfer",""
"0x3519256651a62161c89e4ba6710e25d69dbe3bab5add30c0708a9f0e3fa15606","13229675","1631700491","2021-09-15 10:08:11","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0xf407b994f05d2b2ca66534517a9c85a117db54a5","","0","0.085125","114.69487125","0.00122119","1.6453947703","3615.22","","","Transfer",""
"0x3ee609e0dc99a1013c0a2efc55b38904c6f832a61676609c2322473f5c484ec3","13229676","1631700507","2021-09-15 10:08:27","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0x1aad1ddedbdd353a0e8ffd6dc6eeb32ed424e0d0","","0","0.085125","114.69487125","0.001344","1.81086528","3615.22","","","Transfer",""
"0xd1ce4ae54ed63de22e723e2883b52b2aa47f6d3364be4675eb6e8164071b4a90","13229677","1631700524","2021-09-15 10:08:44","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0xf8c08c428172a2051d9b989b1905ea2585b46615","","0","0.0855","115.200135","0.001218","1.64109666","3615.22","","","Transfer",""
"0x9eccc406636cf24bc53970fa37289705da2e61a45c3bbdc1988cde37763094a8","13229678","1631700548","2021-09-15 10:09:08","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0x3bee4921f62c2e15c3f1053bd3f7a73d05e51452","","0","0.085644508913521125","115.394841974811","0.001176","1.58450712","3615.22","","","Transfer",""
"0x729bd263668c4dd1d2c9472059805a2d9c644a96672c2254075c533735d96df1","13229679","1631700553","2021-09-15 10:09:13","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0x81af902e66d3857f64164108cc5a11e5320f2371","","0","0.08581","115.6178197","0.001176","1.58450712","3615.22","","","Transfer",""
"0x20634957c81c93502d33bbe17d6bcdb10efee123cca228326845e48c70f0d844","13229682","1631700567","2021-09-15 10:09:27","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0x35bace30dcacfbfdd29e0bd822f8d3cfdad00d3d","","0","0.08598","115.8468726","0.001365","1.83916005","3615.22","","","Transfer",""
"0x7ef3176819cb5c93b1268254e57309c7638c38e8f0500a3392d391f5681b6cd7","13229683","1631700585","2021-09-15 10:09:45","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0x0b2ddc7248a62c54cc3b62a9eb758f3fdc6f89e9","","0","0.08633","116.3184521","0.001071","1.44303327","3615.22","","","Transfer",""
"0x2bf8bcd786091cc3fa7fbae6b782587d9a7745330f3fe99922625d68fc49d077","13229684","1631700598","2021-09-15 10:09:58","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0xc2bc30b75acf15b2de5d988e38c606b6208e63c4","","0","0.0865","116.547505","0.001155","1.55621235","3615.22","","","Transfer",""
"0x3aed3c82b7f72ebe5879fc9a948f5862c8ccaefb6ebd9c98796d98307d7ff3ae","13229685","1631700645","2021-09-15 10:10:45","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0x3f739d94d18cf116370f2d83bc3a29de6ab1022c","","0","0.08664","116.7361368","0.001113","1.49962281","3615.22","","","Transfer",""
"0xa906cbaeb5497b05a97ce66db23726a25fdd7c6c0548214ab9984246635ecebc","13229686","1631700657","2021-09-15 10:10:57","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0x13cacbc303b5d45164e31e6b6d73c1c445b4ba52","","0","0.0867405","116.871547485","0.001218","1.64109666","3615.22","","","Transfer",""
"0x8df365c078c268ebe656c9301bf0559e76f469a26268cbed4bbdca61c1e07087","13229688","1631700675","2021-09-15 10:11:15","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0x9aa141d5990c129fdb11b2dcef43b572852d58e8","","0","0.087139681071173166","117.409392084867","0.001344","1.81086528","3615.22","","","Transfer",""
"0x455b36c8a172822e3cd8864c3c4e31afc6666910c365bc43878516c89e270f43","13229689","1631700684","2021-09-15 10:11:24","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0x381d67d7f559f03c034ee5b916eb0c074ae81945","","0","0.0875","117.894875","0.001281","1.72598097","3615.22","","","Transfer",""
"0x5b1cf0ce4a1b7d99bdf80b207d35ba1e5801658de4ede6ac60f6161438bc02cf","13229690","1631700728","2021-09-15 10:12:08","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0x775a7254c539cd59a586a52b97be8d0366ba094d","","0","0.088","118.56856","0.001092","1.47132804","3615.22","","","Transfer",""
"0xd9abc7a0ccce8a91f5b990ef247eca86d53ee01ae6f51fad52ba579c0f1c355d","13229692","1631700736","2021-09-15 10:12:16","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0xb5e619f7f623dd4719ae324dd22a15e171b2fbbd","","0","0.08875","119.5790875","0.001092","1.47132804","3615.22","","","Transfer",""
"0x37d66fdb62fed565b4f0aa66389be8ba71e4818763f52511c517145937576baf","13229693","1631700744","2021-09-15 10:12:24","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0x318fd38586b1844e6146cdbfa86c4844c9987afa","","0","0.0889","119.781193","0.001155","1.55621235","3615.22","","","Transfer",""
"0xe3c0bb4f11f459f535a37929061d8f220983154e9a52c3a4e9bc528eb25771de","13229695","1631700792","2021-09-15 10:13:12","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0xb5995402b43a4d81490b4bba36220642ee9727c3","","0","0.089","119.91593","0.001155","1.55621235","3615.22","","","Transfer",""
"0xc6df74dcf15796e1ec43aec311f476c369a3b4f92175b5f04f15b2f1158d6b2b","13229696","1631700794","2021-09-15 10:13:14","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0x05e422ae83afc05e503c068f7be265bcd844170c","","0","0.09","121.2633","0.001281","1.72598097","3615.22","","","Transfer",""
"0x3d39812486c0776161ef8629934e2100839a568029eafd28e430865d1dacaa17","13229698","1631700806","2021-09-15 10:13:26","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0x6fe042644bdc0fb116595a96aab27fa12d0fc7c0","","0","0.09","121.2633","0.00105","1.4147385","3615.22","","","Transfer",""
"0x679131bb6b002f9a78e493f39c097732d037ec631a233406df10048921a2988d","13229699","1631700810","2021-09-15 10:13:30","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0xaecaa9aa734647d1cea806209caffa5946662b5d","","0","0.09","121.2633","0.00105","1.4147385","3615.22","","","Transfer",""
"0xfe9acdafc4e81a5f5c1fea6088f314718059d38f7f67825288e382bd65f68a25","13229701","1631700822","2021-09-15 10:13:42","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0x566356a0d3aa5a0b780bdadafb599847858eac09","","0","0.09","121.2633","0.00105","1.4147385","3615.22","","","Transfer",""
"0x300921d40576d1592b73177cd855e8007d2fa9c20b657424c885c1c724617f8e","13229703","1631700848","2021-09-15 10:14:08","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0xad76b250d59eb8ad6b39094aa3eed9578e7ce111","","0","0.09","121.2633","0.000987","1.32985419","3615.22","","","Transfer",""
"0xae610161b1a8df2dcd540580a39656f7a63fe46a77680c50fe39cd7c6adba647","13229704","1631700853","2021-09-15 10:14:13","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0xe9eb0964d6f36c14a0f5657d8788c8892e2ceb68","","0","0.0904","121.802248","0.000987","1.32985419","3615.22","","","Transfer",""
"0x9c10ce937777f19234ae9b006e074e5963d5ae15809d251ec642d1c847dd6f35","13229706","1631700865","2021-09-15 10:14:25","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0x6f6ffdeeacddf544c1bb19bd060bb470076286b9","","0","0.0905","121.936985","0.001008","1.35814896","3615.22","","","Transfer",""
"0x2656a186133b7b2e39b1f583a4cd7f5d5593d7b0ffbaf35293a50b1dc3dfce71","13229707","1631700872","2021-09-15 10:14:32","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0x97882e08105183d59be28a27a9d43b082d86a51e","","0","0.091","122.61067","0.001008","1.35814896","3615.22","","","Transfer",""
"0x543fa96f62fe93ec1ce27654d60dacebdf8984664a17d969a7a32cc3aef55063","13229708","1631700879","2021-09-15 10:14:39","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0x6b38b2f7f357cf97bd58eb5d2f94e3cdc8a7e70c","","0","0.091","122.61067","0.001029","1.38644373","3615.22","","","Transfer",""
"0x51e7e6bd97c2939b8420f017338f57b7e28c0642939d5189d6cf4b5b7ed39bff","13229711","1631700892","2021-09-15 10:14:52","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0xcf84cd41eb77db53e62e2fb35eca18af080b08d7","","0","0.091005","122.61740685","0.000966","1.30155942","3615.22","","","Transfer",""
"0xd8bf26f59afe7f6eeb146c69991658ba3af5d671a72d577e9a3832ed4533b769","13229712","1631700911","2021-09-15 10:15:11","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0x58888b90a8ab365ffa000823ee302563e9403678","","0","0.09145","123.2169865","0.000882","1.18838034","3615.22","","","Transfer",""
"0x8245400d47e64aa73bcbe0d13ca99f8a14696a5590f4f38133cc67bb122cdef0","13229713","1631700943","2021-09-15 10:15:43","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0xfc92b5faa50350d8dd1aef8573c50faa51eb9260","","0","0.093","125.30541","0.001008","1.35814896","3615.22","","","Transfer",""
"0x4de6b6181e268bdf6061dc15383fa55b1bcb5e372eb6cfb2deedff5ea3d9ae26","13229714","1631700953","2021-09-15 10:15:53","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0xd0c5b14684371d5878f413dfeb68e959394b54a3","","0","0.0938","126.383306","0.001008","1.35814896","3615.22","","","Transfer",""
"0x2d55c7d08efbf7eecfa97a1604789e7da70e426a8b958085fc24a675ab99aa26","13229715","1631700960","2021-09-15 10:16:00","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0xd3070893feae7a7b1c138dcdd5c0f5523912ad9a","","0","0.09414816","126.8524063392","0.001134","1.52791758","3615.22","","","Transfer",""
"0x01af36e0d49c608299ac3624c7106cf3ade3a4442c799ccca6f7df44e213e6e3","13229716","1631700974","2021-09-15 10:16:14","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0xaabdd796846c24e498dc691cef8dbb2eae50feb3","","0","0.094286490391609686","127.038788558943","0.001134","1.52791758","3615.22","","","Transfer",""
"0xb3426f9d734f2e01e5f5af5d5a5bece67774a6a56b6a67289e1c428820ff6fab","13229717","1631700981","2021-09-15 10:16:21","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0xa7dadcb07f035ff38efaf10fff2e3904ae87e98e","","0","0.095","128.00015","0.001092","1.47132804","3615.22","","","Transfer",""
"0x6278dd8cfe96325e65c8f5a313ede8b6a7890bcf8329307789673d6a7e3c61ea","13229718","1631700989","2021-09-15 10:16:29","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0x8cecf20682e64a5728fd5e8589e63a986f99ee05","","0","0.095","128.00015","0.001176","1.58450712","3615.22","","","Transfer",""
"0xc56c6df6f8fe869074651dc67c2c394a50bf4a0ed02f78c49d0d8a51e71827d8","13229719","1631701024","2021-09-15 10:17:04","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0xfc884f7859c3686ed5355d3368e5a794bb17084c","","0","0.0958","129.078046","0.000987","1.32985419","3615.22","","","Transfer",""
"0xc0b66f218ea4e1b588d0acfb735620859c9be8a355dd572f9c4987e9f319836d","13229720","1631701042","2021-09-15 10:17:22","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0x65f23ec5c901b0c1321313ca36735d957035fb59","","0","0.0963","129.751731","0.001071","1.44303327","3615.22","","","Transfer",""
"0x16e6f88fb5082efec0aad9df8fb845775ff2b8f862bc925b7a77f9a621780a9c","13229721","1631701051","2021-09-15 10:17:31","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0xbc7c4d85a12e6f4d21a74a1d923c35a40f2d474b","","0","0.097155","130.90373235","0.001344","1.81086528","3615.22","","","Transfer",""
"0xd9c3ff80a5c5a0aa75e9e04179ed16ce61497678c1674694505b1a805946ce35","13229723","1631701099","2021-09-15 10:18:19","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0x27a6e5f27b73693165ee0535ce5471b5d9384fe4","","0","0.0975","131.368575","0.001302","1.75427574","3615.22","","","Transfer",""
"0x9c7cb575a9b8669c1b8989aa578b4e3bf5f1510236c4bb262e31487750f7493c","13229724","1631701109","2021-09-15 10:18:29","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0x76d8d9f70517e8d1787ba68a60bf773c7a0bccc9","","0","0.0977","131.638049","0.001302","1.75427574","3615.22","","","Transfer",""
"0x1e3902c68041e75f1d9ec6afd15aa4c516f8f05e6a2dbf587ab684b155daab11","13229725","1631701128","2021-09-15 10:18:48","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0x58e63862a5cd6bfb9be6a6621b67dc084b8b497d","","0","0.098","132.04226","0.001197","1.61280189","3615.22","","","Transfer",""
"0x07afc10982c6628a9c53cc9c1f9f3d2ae3577ab9292d2bb6c1585e7cdc3e900b","13229726","1631701135","2021-09-15 10:18:55","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0x78f04cdb715dafca5b24a0106298f115b3ca63e6","","0","0.098675","132.95173475","0.001197","1.61280189","3615.22","","","Transfer",""
"0xdb5d996a81fd3696627557e7cab313ea9a8f3cfe18e59b1d852affb54d1aa534","13229727","1631701147","2021-09-15 10:19:07","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0x553165a76c21698be6c1a3525c1d4e6d754ce5b4","","0","0.0991","133.524367","0.001302","1.75427574","3615.22","","","Transfer",""
"0x49f430db0eb5b2dfc7bcb4f7cb6ac151a84526facecdff2ab65d1d9526e2932e","13229730","1631701211","2021-09-15 10:20:11","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0x9499a3e9628962f7064f5e521452aa1dabd86edc","","0","0.1","134.737","0.00105","1.4147385","3615.22","","","Transfer",""
"0x93ae8974421f4345277b64e25e797a35529b191beb3927a481fb809de20ca083","13229732","1631701223","2021-09-15 10:20:23","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0x2a76f7df64889a1f20f5b6aa87ebffa9a38ab925","","0","0.1","134.737","0.001134","1.52791758","3615.22","","","Transfer",""
"0xe7ca9faa4ae0c85e93583c31ff839c6c63e176264f9756fe4f76e9a64c8c0e3c","13229734","1631701235","2021-09-15 10:20:35","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0x8cbf50cccedd0d2d893bdfe0fd3e778cfce978f1","","0","0.1","134.737","0.001239","1.66939143","3615.22","","","Transfer",""
"0x1bba81c20ba6a3d63741f3d4bacc8fc608b90b1fd0bb60995938af895fc40ee7","13229735","1631701244","2021-09-15 10:20:44","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0x3399966e6a391356c4e0df77f5cea9d7bb0bdee2","","0","0.1","134.737","0.000987","1.32985419","3615.22","","","Transfer",""
"0x8d0358dc4b30c0170eefe26cf633902960b4a20e3fadffdc0c973df85c9f6170","13229736","1631701268","2021-09-15 10:21:08","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0x6a8a011dad6f8ac31b6fc07a555492ce7454ae7f","","0","0.1","134.737","0.001008","1.35814896","3615.22","","","Transfer",""
"0x4a2c778e06b88a867a1d62152186cb15fa748de737e926fad41c830de47c89e6","13229737","1631701275","2021-09-15 10:21:15","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0xb9096de83cbc43ad41ab8976e520549ce15bc229","","0","0.101","136.08437","0.001008","1.35814896","3615.22","","","Transfer",""
"0x24c823ee53997f020140ab14216e48a4e0abf93a30a79109232a05e501fa175f","13229739","1631701281","2021-09-15 10:21:21","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0x84979487dff0de7ade185936bbf3bbe1f427d6ae","","0","0.1013","136.488581","0.00105","1.4147385","3615.22","","","Transfer",""
"0x023afe6d3e15dba33d17dced735f383ba2b7ebbbf71f60c1a279a91a182f24b4","13229740","1631701287","2021-09-15 10:21:27","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0xc0225828400ddc3fe9e0e3cedf7362ba6f845485","","0","0.1014","136.623318","0.00105","1.4147385","3615.22","","","Transfer",""
"0x8aec4a934c26d66a4ff2dc2643870d25a0d19033c8711e2245331fd915702204","13229741","1631701296","2021-09-15 10:21:36","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0x0591fb4bf5e9be0c8b3ba938620aeddcaef5b643","","0","0.102275","137.80226675","0.000924","1.24496988","3615.22","","","Transfer",""
"0xe529f5dd0dbc34deaab0960c603c1a0b262eef6c06b0800bf1cdb20706b51916","13229743","1631701331","2021-09-15 10:22:11","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0xb15c6973c3d5d3692600f6c39fd12daf64d6e738","","0","0.103","138.77911","0.000924","1.24496988","3615.22","","","Transfer",""
"0x6079ff29a8a292c5efbe68880778e5ce772738e09dacb8d0ec0908c2cdcb9cbc","13229744","1631701349","2021-09-15 10:22:29","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0x08e118bad919f4e297e36017a29c0ff1ff04637e","","0","0.10345","139.3854265","0.001029","1.38644373","3615.22","","","Transfer",""
"0x5598881af70492fe02f73418ef524b8166b6d71c60ec0e31160c0cd266be86f0","13229745","1631701358","2021-09-15 10:22:38","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0xca3d02e28cf6ae74a221fb57c9f6c09cbb912914","","0","0.105","141.47385","0.00105","1.4147385","3615.22","","","Transfer",""
"0xc2b82d09f37baef339889951a3cde486fbd2c4aa6cd150fc4fe55ef9d9b28ee5","13229747","1631701368","2021-09-15 10:22:48","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0xe5c37d6f79920225246d5fc83de318a0f54851bf","","0","0.107208","144.44884296","0.001029","1.38644373","3615.22","","","Transfer",""
"0xde2ce350aa8ff50b772032ba98be51163b17ee56af7f9d519e68604d77ee8e7f","13229749","1631701404","2021-09-15 10:23:24","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0x348c68d9a5310f3e330ad0daade3172900dd28dc","","0","0.1075","144.842275","0.000924","1.24496988","3615.22","","","Transfer",""
"0xb044fc2de5e990583adaa9dd5da6741464196cea94e46a91f3a474ee3f44e2bf","13229752","1631701423","2021-09-15 10:23:43","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0xf44ae92a5cc277ad283c53d511726ed6c13ab9ef","","0","0.11","148.2107","0.001113","1.49962281","3615.22","","","Transfer",""
"0xaa57be384f6bf62db5e45fa69a665e787767e5aa866686d0f05e0128229a06d9","13229753","1631701427","2021-09-15 10:23:47","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0x2a259f94ede30a0499f1d83ff534026f6717f4f7","","0","0.11","148.2107","0.001113","1.49962281","3615.22","","","Transfer",""
"0x18016108b7fcc39528f56f368025208b4180fb3eeb42f0faaf5811c48688439a","13229755","1631701503","2021-09-15 10:25:03","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0x137575cca7146243ddf418ba22fcbfd69edc6b2c","","0","0.11","148.2107","0.000966","1.30155942","3615.22","","","Transfer",""
"0x543a2f03d7ca105a05466fde1921d76a18ae1f2c5a646d26e024d15abec12deb","13229756","1631701546","2021-09-15 10:25:46","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0x93cbfc8dca90adf8a8e8061b478704d6dec11039","","0","0.1148422475546875","154.734999087759","0.001134","1.52791758","3615.22","","","Transfer",""
"0xc293de892d32dc66866ae9a6b32520f732be2a64d43a22553dfe77dd49ff75f1","13229757","1631701580","2021-09-15 10:26:20","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0x59c4c94c7e818fcfc3449eda4e6db998079f423f","","0","0.115","154.94755","0.001239","1.66939143","3615.22","","","Transfer",""
"0xc108697382ac9bbde259bc0e0c8f0dc10c3ace3a652822fd70c0b425a6105d09","13229758","1631701602","2021-09-15 10:26:42","0x18c2e87d183c5338a9142f97db176f3832b1d6de","0x2d136ad767a6dc9171aadcbf0ba63db96f9833c3","","0","0.116195","156.55765715","0.001451408","1.95558359696","3615.22","","","Transfer",""
